company_name,property_title,property_address,postcode,house_number,state,country,property_type,property_description,property_map_coordinates,property_size,date_added,property_sale_price,property_amenities,property_images,property_rent_details,property_link,agent_name,agent_name2,agent_telephone,agent_telephone2,agent_email,agent_email2,agent_address,property_sale_type
CBRE,12 Arthur Street   ,12 Arthur Street   London EC4R 9AB, EC4R 9AB,132,London,UK,Office,"12 Arthur Street is situated on a prominent site bordered by Arthur Street, Upper Thames Street, Laurence Pountney Lane and Martin Lane, providing excellent natural light to the floors. The building benefits from excellent transport links. Plug and play fitted out office space ready for occupation. New sublease available until May 2028 or a new lease by arrangement with the superior landlord.",,"10,204sqft",,£65/sqft/pa,"['VRF Air Conditioning', 'Full Access Raised Floors', 'Plug & Play Fit Out', 'Showers', '5 Meeting Rooms', 'Kitchenette', 'Break Out Area 3', '1:8 Occupancy Ratio', '5 Lifts', 'Excellent BREEAM Rating', 'B EPC', 'VRF Air Conditioning', 'Full Access Raised Floors', 'Plug & Play Fit Out', 'Showers', '5 Meeting Rooms', 'Kitchenette', 'Break Out Area 3', '1:8 Occupancy Ratio', '5 Lifts', 'Excellent BREEAM Rating', 'B EPC']","['https://www.cbre.co.uk/resources/fileassets/GB-Plus-508575/0bcbbf70/0X8A8701_Photo_1_small.jpg', 'https://www.cbre.co.uk/resources/fileassets/GB-Plus-508575/77021d12/IMG_3093_Photo_2_small.jpg', 'https://www.cbre.co.uk/resources/fileassets/GB-Plus-508575/c279ddca/0X9A8650_Photo_3_small.jpg', 'https://www.cbre.co.uk/resources/fileassets/GB-Plus-508575/a65ba224/20230418_122418_Photo_4_small.jpg', 'https://www.cbre.co.uk/resources/fileassets/GB-Plus-508575/107639bb/20230418_122522_Photo_5_small.jpg']",Lease type Sublease For Rent £65/sqft/pa Business Rates £24/sqft/pa (estimated for the year ending 2025) Service Charge £14.99/sqft/pa (estimated for the year ending 2024) Lease type Sublease For Rent £65/sqft/pa Business Rates £24/sqft/pa (estimated for the year ending 2025) Service Charge £14.99/sqft/pa (estimated for the year ending 2024),https://www.cbre.co.uk/property-search/office-space/listings/details/GB-Plus-508575/12-arthur-street-london-ec4r-9ab,David Wilson,Ben Atwell,David Wilson,Ben Atwell,David.t.Wilson@cbre.com,Ben.Atwell@cbre.com,12 Arthur Street   London EC4R 9AB,For Rent
CBRE,54 Wilson Street   ,54 Wilson Street   London EC2A 2ER, EC2A 2ER,133,London,UK,Office,"Refurbishment / extension by MTD, designed by Buckley Gray Yeoman. This scheme is part of the wider One Crown Place development.  Recently completed to a Cat A condition throughout.  Back on the market due to abortive negotiations.",,"3,200 to 24,251 sqft",,Price On Application,"['VRF Air Conditioning', 'Exposed   Ceiling', '2.8M 5th-6th Floor Floor To Ceiling Height', '2.6M Gnd-4th Floor Floor To Ceiling Height', 'Raised Floors', '2 Lifts', '4 Showers', '2.25 MVA Generator', '1:8 Occupancy Ratio', '33 Bicycle Racks', 'Terrace 4th Floor Wrap Around', 'A EPC', 'Very Good BREEAM Rating', 'VRF Air Conditioning', 'Exposed   Ceiling', '2.8M 5th-6th Floor Floor To Ceiling Height', '2.6M Gnd-4th Floor Floor To Ceiling Height', 'Raised Floors', '2 Lifts', '4 Showers', '2.25 MVA Generator', '1:8 Occupancy Ratio', '33 Bicycle Racks', 'Terrace 4th Floor Wrap Around', 'A EPC', 'Very Good BREEAM Rating']","['https://www.cbre.co.uk/resources/fileassets/GB-Plus-468508/2aa0d22f/382A5709_Conductor_54-Wilson-Street_6th-September-2023_Copyright-Richard-Boll_Photo_1_small.jpg', 'https://www.cbre.co.uk/resources/fileassets/GB-Plus-468508/167e4357/382A5549_Conductor_54-Wilson-Street_6th-September-2023_Copyright-Richard-Boll_Photo_2_small.jpg', 'https://www.cbre.co.uk/resources/fileassets/GB-Plus-468508/ed95da56/382A5697_Conductor_54-Wilson-Street_6th-September-2023_Copyright-Richard-Boll_Photo_3_small.jpg']",Lease type New For Rent Price On Application Service Charge £13.03/sqft/pa(+ VAT) (estimated for the year ending 2024) Lease type New For Rent Price On Application Service Charge £13.03/sqft/pa(+ VAT) (estimated for the year ending 2024),https://www.cbre.co.uk/property-search/office-space/listings/details/GB-Plus-468508/54-wilson-street-london-ec2a-2er,Tom Meijer,Chris Vydra,Tom Meijer,Chris Vydra,tom.meijer@cbre.com,chris.vydra@cbre.com,54 Wilson Street   London EC2A 2ER,For Rent
CBRE,One Wimbledon Wimbledon  ,One Wimbledon Wimbledon  London SW19 4DT, SW19 4DT,134,London,UK,Office,"One Wimbledon is going to be the highest specification workspace commanding a prominent position at the entrance to Wimbledon’s business district. One Wimbledon exudes a quite confidence at street level in a prominent corner location at the crossing of Francis Grove and St George’s Road. Extensive planting, complimented by a bespoke, hand-crafted tiled façade, creates an understated and confident approach to the development.",,"840 to 62,019 sqft",,Price On Application,"['LED Lighting', '2.75m to 2.9m Floor To Ceiling Height', '1:8 sqm Occupancy Ratio', '15 Showers', '130 Lockers', 'Three High-speed 21-person Passenger Lifts', 'Raised Floors', '150mm Floor Void Size', 'Photovoltaic (PV) Panels Other', 'Targeting A EPC', 'Targeting Excellent BREEAM Rating', 'LED Lighting', '2.75m to 2.9m Floor To Ceiling Height', '1:8 sqm Occupancy Ratio', '15 Showers', '130 Lockers', 'Three High-speed 21-person Passenger Lifts', 'Raised Floors', '150mm Floor Void Size', 'Photovoltaic (PV) Panels Other', 'Targeting A EPC', 'Targeting Excellent BREEAM Rating']","['https://www.cbre.co.uk/resources/fileassets/GB-Plus-491143/c5e1cb7c/One%20Wimbledon_Photo_1_small.jpg', 'https://www.cbre.co.uk/resources/fileassets/GB-Plus-491143/3ad67d82/One%20Wimbledon%20Enterance_Photo_2_small.jpg']",Lease type New For Rent Price On Application Lease type New For Rent Price On Application,https://www.cbre.co.uk/property-search/office-space/listings/details/GB-Plus-491143/one-wimbledon-wimbledon-london-sw19-4dt,Peter York,,Peter York,,peter.york@cbre.com,,One Wimbledon Wimbledon  London SW19 4DT,For Rent
CBRE,Aviva Tower One Undershaft  ,Aviva Tower One Undershaft  London EC3A 8JT, EC3A 8JT,135,London,UK,Office,"1 Undershaft is a landmark office building located in the heart of EC3 within close proximity to the Lloyd's building, 30 St Mary Axe and The Scalpel.

A newly refurbished Grade A office accommodation with spectacular views of the London skyline.",,"6,310 to 61,700 sqft",,Price On Application,"['LED Lighting', 'Suspended Ceiling', '150mm Floor Void Size', 'Standby Generator', '1:8 sqm Occupancy Ratio', 'Bicycle Racks', 'Showers', '6 x 21 Person Passenger Lifts', 'Underground Parking Spaces', 'F 134 EPC', 'Air Conditioning', 'LED Lighting', 'Suspended Ceiling', '150mm Floor Void Size', 'Standby Generator', '1:8 sqm Occupancy Ratio', 'Bicycle Racks', 'Showers', '6 x 21 Person Passenger Lifts', 'Underground Parking Spaces', 'F 134 EPC', 'Air Conditioning']","['https://www.cbre.co.uk/resources/fileassets/GB-Plus-475771/c4b2848a/Aviva%20Tower_%201%20Undershaft_%20CBRE_%20Hero_%20Feb%202021_Photo_1_small.jpg', 'https://www.cbre.co.uk/resources/fileassets/GB-Plus-475771/0b1dd4ff/Aviva%20Tower_%201%20Undershaft_%20CBRE_%20Reception_%20Feb%202021_Photo_2_small.jpg', 'https://www.cbre.co.uk/resources/fileassets/GB-Plus-475771/ff51bac1/Aviva%20Tower_%201%20Undershaft_%20CBRE_%20Office%201_%20Feb%202021_Photo_3_small.jpg', 'https://www.cbre.co.uk/resources/fileassets/GB-Plus-475771/ff1a0edb/Aviva%20Tower_%201%20Undershaft_%20CBRE_%20Office%202_%20Feb%202021_Photo_4_small.jpg']",Lease type Sublease For Rent Price On Application Business Rates £22/sqft/pa (estimated for the year ending 2021) Service Charge £15/sqft/pa (estimated for the year ending 2021) Lease type Sublease For Rent Price On Application Business Rates £22/sqft/pa (estimated for the year ending 2021) Service Charge £15/sqft/pa (estimated for the year ending 2021),https://www.cbre.co.uk/property-search/office-space/listings/details/GB-Plus-475771/aviva-tower-one-undershaft-london-ec3a-8jt,Tom Meijer,,Tom Meijer,,tom.meijer@cbre.com,,Aviva Tower One Undershaft  London EC3A 8JT,For Rent
CBRE,Tower Bridge House St Katharines Way  ,Tower Bridge House St Katharines Way  London E1 9AA, E1 9AA,136,London,UK,Office,"The light-filled second and sixth floors offer a bright, refreshing environment. Full-height glazing on both floors allows natural light to flood the space and provides stunning views over the St Katharine Docks Marina. The large, open-plan floorplates also provide an exemplary blank canvas, offering the opportunity for an occupier to create  their ideal personalised workspace.

Set amongst the copious amenity offering of St Katharine Docks. Range of exclusive waterside bars, cafes, restaurants, gym, and green spaces. Tower Hill, Tower Gateway and Fenchurch Street stations are all within easy reach.",,"25,875 to 51,994 sqft",,Price On Application,"['4-Pipe Fan Coil Air Conditioning', 'Goods Lift', 'Cat A Fit Out', 'Bicycle Racks', '5 Parking Spaces', 'Showers', '4-Pipe Fan Coil Air Conditioning', 'Goods Lift', 'Cat A Fit Out', 'Bicycle Racks', '5 Parking Spaces', 'Showers']","['https://www.cbre.co.uk/resources/fileassets/GB-Plus-503481/b5833e09/Tower%20Bridge%20House%201_Photo_1_small.jpg', 'https://www.cbre.co.uk/resources/fileassets/GB-Plus-503481/1fe263c4/TBH_013_Photo_2_small.jpg', 'https://www.cbre.co.uk/resources/fileassets/GB-Plus-503481/704c125e/TBH_010_Photo_3_small.jpg', 'https://www.cbre.co.uk/resources/fileassets/GB-Plus-503481/ef8e5557/Tower%20Bridge%20House%202_Photo_4_small.jpg']","Lease type Assignment, Sublease For Rent Price On Application Service Charge £15.78/sqft/pa (estimated for the year ending 2023) Lease type Assignment, Sublease For Rent Price On Application Service Charge £15.78/sqft/pa (estimated for the year ending 2023)",https://www.cbre.co.uk/property-search/office-space/listings/details/GB-Plus-503481/tower-bridge-house-st-katharines-way-london-e1-9aa,Dana Henry,Mark Slim,Dana Henry,Mark Slim,Dana.Henry@cbre.com,mark.slim@cbre.com,Tower Bridge House St Katharines Way  London E1 9AA,For Rent
CBRE,20 Churchill Place   ,20 Churchill Place   London E14 9SF, E14 9SF,137,London,UK,Office,"Developed by Canary Wharf Group in 2009 to a top specification. Surplus space available in either fitted out or in a Category A condition. All sub-tenants will have use of the newly upgraded Level 5 canteen which has an impressive south facing terrace facing Wood Wharf.  Recently leased 45,000 sq ft to Barts Health, 22,000 sq ft to ONE (Ocean Network Express), 8,000 sq ft to AFME and 22,000 sq ft to Mclaren.  Flexible leases available from 2 years upwards.  No VAT payable on the rent.",,"13,672 to 35,128 sqft",,£29.50/sqft/pa,"['4-Pipe Fan Coil Air Conditioning', 'Suspended Metal Tiled Ceiling', '2.7M Floor To Ceiling Height', '160mm Floor Void Size', '1:8 Sq M Occupancy Ratio', 'Terrace', 'Generator', 'On Site Cafe', 'Excellent BREEAM Rating', 'C 54 EPC', '4-Pipe Fan Coil Air Conditioning', 'Suspended Metal Tiled Ceiling', '2.7M Floor To Ceiling Height', '160mm Floor Void Size', '1:8 Sq M Occupancy Ratio', 'Terrace', 'Generator', 'On Site Cafe', 'Excellent BREEAM Rating', 'C 54 EPC']","['https://www.cbre.co.uk/resources/fileassets/GB-Plus-446716/b567bd4b/MC1151-3304-HR_Retouch_Photo_1_small.jpg', 'https://www.cbre.co.uk/resources/fileassets/GB-Plus-446716/3ce51be4/20ChurchillPl7thflr-3_Photo_2_small.jpg', 'https://www.cbre.co.uk/resources/fileassets/GB-Plus-446716/9e604307/20ChurchillPl7thflr-10_Photo_3_small.jpg', 'https://www.cbre.co.uk/resources/fileassets/GB-Plus-446716/087ccce1/lg_34_161XFC00_637219349861400000_Photo_4_small.jpg', 'https://www.cbre.co.uk/resources/fileassets/GB-Plus-446716/2e63555f/20%20Churchill%20Place%20Office_Photo_5_small.jpg', 'https://www.cbre.co.uk/resources/fileassets/GB-Plus-446716/009653d5/20%20Churchill%20Place%20Office%202_Photo_6_small.jpg', 'https://www.cbre.co.uk/resources/fileassets/GB-Plus-446716/8f50eb73/20%20Churchill%20Place%20Meeting%20Room_Photo_7_small.jpg', 'https://www.cbre.co.uk/resources/fileassets/GB-Plus-446716/f55eb55b/20%20Churchill%20Place%20External_Photo_8_small.jpg', 'https://www.cbre.co.uk/resources/fileassets/GB-Plus-446716/5d495a9e/IMG-20240129-WA0000_Photo_9_small.jpg']",Lease type Sublease For Rent £29.50/sqft/pa Business Rates £13.59/sqft/pa (estimated for the year ending 2025) Service Charge £11/sqft/pa (estimated for the year ending 2024) Estate Charge £4.33/sqft/pa (estimated for the year ending 2023) Lease type Sublease For Rent £29.50/sqft/pa Business Rates £13.59/sqft/pa (estimated for the year ending 2025) Service Charge £11/sqft/pa (estimated for the year ending 2024) Estate Charge £4.33/sqft/pa (estimated for the year ending 2023),https://www.cbre.co.uk/property-search/office-space/listings/details/GB-Plus-446716/20-churchill-place-london-e14-9sf,Chris Vydra,Ben Atwell,Chris Vydra,Ben Atwell,chris.vydra@cbre.com,Ben.Atwell@cbre.com,20 Churchill Place   London E14 9SF,For Rent
CBRE,30 Moorgate   ,30 Moorgate   London EC2R 6PJ, EC2R 6PJ,138,London,UK,Office,"30 Moorgate is a premium office building totaling 30,775 sq ft. Currently benefiting from a full fit out across 7 floors, the building will undergo strip out and refurbishment in Easter 2023. This will include a new and improved reception and brand new Cat A+ floors tp designs by Sheppard Robson. 

30 Moorgate occupies a prominent position in Moorgate, located on the eastern side of the street approximately 200m from the Bank of England.",,"3,198 to 30,775 sqft",,Price On Application,"['VRF Air Conditioning', '2.6m Floor To Ceiling Height', '130mm Floor Void Size', '2 x 10 Person Lifts', 'Terrace 5th & 7th Floor', '40 Bicycle Racks', 'Drying Room', '4 Showers', 'B EPC', 'Very Good BREEAM Rating', 'VRF Air Conditioning', '2.6m Floor To Ceiling Height', '130mm Floor Void Size', '2 x 10 Person Lifts', 'Terrace 5th & 7th Floor', '40 Bicycle Racks', 'Drying Room', '4 Showers', 'B EPC', 'Very Good BREEAM Rating']",['https://www.cbre.co.uk/resources/fileassets/GB-Plus-501714/89895ae3/30M_Photo_1_small.jpg'],Lease type New For Rent Price On Application Business Rates £27/sqft/pa (estimated for the year ending 2025) Service Charge £14.98/sqft/pa(+ VAT) (estimated for the year ending 2024) Lease type New For Rent Price On Application Business Rates £27/sqft/pa (estimated for the year ending 2025) Service Charge £14.98/sqft/pa(+ VAT) (estimated for the year ending 2024),https://www.cbre.co.uk/property-search/office-space/listings/details/GB-Plus-501714/30-moorgate-london-ec2r-6pj,David Wilson,Alice Alias,David Wilson,Alice Alias,David.t.Wilson@cbre.com,alice.alias@cbre.com,30 Moorgate   London EC2R 6PJ,For Rent
CBRE,10 Upper Bank Street   ,10 Upper Bank Street   London E14 5JJ, E14 5JJ,139,London,UK,Office,"10 Upper Bank Street is located in the heart of Canary Wharf directly on the waterside. The building has excellent transport links being located minutes from the DLR and Jubilee Line stations. Level 9, 10 and 16 are currently fitted with high quality furnishings in situ. It is column free, allowing for maximum flexibility in office arrangement. The building’s reception lobby has direct escalator access to the Jubilee line and Jubilee Place shopping mall.",,"26,190 to 79,426 sqft",,£35/sqft/pa,"['VAV Air Conditioning', 'Suspended Metal Tiled Ceiling', '2.75m Floor To Ceiling Height', '200mm Floor Void Size', '8 x 21 Person Lifts', '3 Goods Lift', 'Dual Power Generator', 'Bicycle Racks', 'Parking Spaces', 'Excellent BREEAM Rating', '1:8 Occupancy Ratio', 'C EPC', 'On Site Gym Y', 'Terrace Y', 'VAV Air Conditioning', 'Suspended Metal Tiled Ceiling', '2.75m Floor To Ceiling Height', '200mm Floor Void Size', '8 x 21 Person Lifts', '3 Goods Lift', 'Dual Power Generator', 'Bicycle Racks', 'Parking Spaces', 'Excellent BREEAM Rating', '1:8 Occupancy Ratio', 'C EPC', 'On Site Gym Y', 'Terrace Y']","['https://www.cbre.co.uk/resources/fileassets/GB-Plus-500932/5b5d4ed7/10%20UBS%201_Photo_1_small.jpg', 'https://www.cbre.co.uk/resources/fileassets/GB-Plus-500932/c15a97cb/10%20UBS%20foyer_Photo_2_small.jpg', 'https://www.cbre.co.uk/resources/fileassets/GB-Plus-500932/80d3b5dc/10%20UBS%202_Photo_3_small.jpg', 'https://www.cbre.co.uk/resources/fileassets/GB-Plus-500932/781a9853/10%20UBS%203_Photo_4_small.jpg', 'https://www.cbre.co.uk/resources/fileassets/GB-Plus-500932/4d4ab8b6/10%20UBS%204_Photo_5_small.jpg']",Lease type Sublease For Rent £35/sqft/pa Business Rates £16.35/sqft/pa (estimated for the year ending 2023) Service Charge £12.90/sqft/pa (estimated for the year ending 2024) Estate Charge £3.59/sqft/pa (estimated for the year ending 2024) Lease type Sublease For Rent £35/sqft/pa Business Rates £16.35/sqft/pa (estimated for the year ending 2023) Service Charge £12.90/sqft/pa (estimated for the year ending 2024) Estate Charge £3.59/sqft/pa (estimated for the year ending 2024),https://www.cbre.co.uk/property-search/office-space/listings/details/GB-Plus-500932/10-upper-bank-street-london-e14-5jj,Gemma Hewes,Alice Alias,Gemma Hewes,Alice Alias,Gemma.Hewes@cbre.com,alice.alias@cbre.com,10 Upper Bank Street   London E14 5JJ,For Rent
CBRE,1 Minster Court   ,1 Minster Court   London EC3R 7AA, EC3R 7AA,141,London,UK,Office,"Minster Court is a landmark office development located in the heart of EC3 within close proximity to the Lloyd's building. The estate comprises three office buildings surrounding an impressive courtyard.

The available 1st and 2nd floors are undergoing a Cat A refurbishment whilst the 4th floor is available in the existing fitted condition. Quoting £57.50 per sq ft on the 1st and 2nd floors and £55.00 per sq ft on the 4th floor.",,"9,755 to 29,347 sqft",,£57.50/sqft/pa,"['Air Conditioning', 'Suspended Ceiling', 'Raised Floors', '6 21 Person Passenger Lifts', 'Showers', 'Manned Reception', 'Parking Spaces', 'Bicycle Racks', 'D 77 EPC', 'Air Conditioning', 'Suspended Ceiling', 'Raised Floors', '6 21 Person Passenger Lifts', 'Showers', 'Manned Reception', 'Parking Spaces', 'Bicycle Racks', 'D 77 EPC']","['https://www.cbre.co.uk/resources/fileassets/GB-Plus-490476/39bc5594/gyiZonPo_Photo_1_small.jpg', 'https://www.cbre.co.uk/resources/fileassets/GB-Plus-490476/46143ab1/dzXE7DDw_Photo_2_small.jpg', 'https://www.cbre.co.uk/resources/fileassets/GB-Plus-490476/43e2a625/8YxCo1sU_Photo_3_small.jpg', 'https://www.cbre.co.uk/resources/fileassets/GB-Plus-490476/45f890e6/O5cC1S9o_Photo_4_small.jpg', 'https://www.cbre.co.uk/resources/fileassets/GB-Plus-490476/b2a9ae20/dPHnWXEg_Photo_5_small.jpg']",Lease type New For Rent £57.50/sqft/pa Business Rates £20.68/sqft/pa (estimated for the year ending 2025) Service Charge £15/sqft/pa (estimated for the year ending 2024) Estate Charge £1.71/sqft/pa (estimated for the year ending 2020) Lease type New For Rent £57.50/sqft/pa Business Rates £20.68/sqft/pa (estimated for the year ending 2025) Service Charge £15/sqft/pa (estimated for the year ending 2024) Estate Charge £1.71/sqft/pa (estimated for the year ending 2020),https://www.cbre.co.uk/property-search/office-space/listings/details/GB-Plus-490476/1-minster-court-london-ec3r-7aa,Anna Biggin,Alice Alias,Anna Biggin,Alice Alias,anna.biggin@cbre.com,alice.alias@cbre.com,1 Minster Court   London EC3R 7AA,For Rent
CBRE,The Clove Building 4 Maguire Street  ,The Clove Building 4 Maguire Street  London SE1 2NQ, SE1 2NQ,142,London,UK,Office,"Repurposed from a 1930s warehouse with the wellness of its occupiers in mind, The Clove Building's third floor offers a CAT B fit out and high quality office furniture. The floor is configured with open plan workstations, a selection of meeting rooms and a kitchen and breakout area. 

The Clove Building is located in Butlers Wharf, a fashionable district of the South Bank, adjacent to the River Thames. This attractive area of SE1 is close to London Bridge station (mainline, Northern Line & Jubilee Line) and the walk from the station to The Clove Building, via More London and Shad Thames, is almost entirely pedestrianised.",,"5,113sqft",,£50/sqft/pa,"['LED Lighting', 'Plug & Play Fit Out', '4 Meeting Rooms', '58 Desk Fit Out', 'On Site Gym', '2 x 10 Passenger Lifts', 'Lockers', 'C 73 EPC', 'LED Lighting', 'Plug & Play Fit Out', '4 Meeting Rooms', '58 Desk Fit Out', 'On Site Gym', '2 x 10 Passenger Lifts', 'Lockers', 'C 73 EPC']","['https://www.cbre.co.uk/resources/fileassets/GB-Plus-500964/ff735ea2/Clove%20Building_Exterior_Photo_1_small.jpg', 'https://www.cbre.co.uk/resources/fileassets/GB-Plus-500964/e696b5dc/The%20Clove%20Building_%20Maguire%20Street_%20SE1%20_8__Photo_2_small.jpg', 'https://www.cbre.co.uk/resources/fileassets/GB-Plus-500964/2969a7cc/The%20Clove%20Building_%20Maguire%20Street_%20SE1%20_6__Photo_3_small.jpg', 'https://www.cbre.co.uk/resources/fileassets/GB-Plus-500964/7524a30f/The%20Clove%20Building_%20Maguire%20Street_%20SE1%20_14__Photo_4_small.jpg', 'https://www.cbre.co.uk/resources/fileassets/GB-Plus-500964/4224e7ae/The%20Clove%20Building_%20Maguire%20Street_%20SE1%20_41__Photo_5_small.jpg', 'https://www.cbre.co.uk/resources/fileassets/GB-Plus-500964/4d4ca852/The%20Clove%20Building_%20Maguire%20Street_%20SE1%20_38__Photo_6_small.jpg', 'https://www.cbre.co.uk/resources/fileassets/GB-Plus-500964/f4cb93f1/The%20Clove%20Building_%20Maguire%20Street_%20SE1%20_39__Photo_7_small.jpg']",Lease type Sublease For Rent £50/sqft/pa Business Rates £14.92/sqft/pa (estimated for the year ending 2025) Service Charge £8.45/sqft/pa (estimated for the year ending 2024) Lease type Sublease For Rent £50/sqft/pa Business Rates £14.92/sqft/pa (estimated for the year ending 2025) Service Charge £8.45/sqft/pa (estimated for the year ending 2024),https://www.cbre.co.uk/property-search/office-space/listings/details/GB-Plus-500964/the-clove-building-4-maguire-street-london-se1-2nq,Dana Henry,Hannah Grint,Dana Henry,Hannah Grint,Dana.Henry@cbre.com,Hannah.Grint@cbre.com,The Clove Building 4 Maguire Street  London SE1 2NQ,For Rent
CBRE,The Relay Building 1 Commercial Street  ,The Relay Building 1 Commercial Street  London E1 7PT, E1 7PT,144,London,UK,Office,"Comprehensively refurbished in 2015, The Relay Building comprises 106,000 sq ft of office, retail and ancillary space across basement, ground and six upper floors.

The available fourth and fifth floors are situated around a central core, providing regular, efficient and flexible floor plates. Both floors benefit from a high-quality fit out inspired by the boutique hospitality sector and incorporates a mix of open plan workspaces, a range of casual meeting areas and lounges, phone booths and independent work rooms.

Aldgate East Station (District and Hammersmith & City) is located directly below The Relay Building. There are several other underground stations and mainline stations within walking distance of the building.",,"7,940 to 23,837 sqft",,£49.50/sqft/pa,"['Fit Out', 'Exposed   Ceiling', '4-Pipe Fan Coil Air Conditioning', '3.3m Floor To Ceiling Height', 'Full Access Raised Floors', '3 x 13 Person Passenger Lifts', 'Showers', 'Lockers', 'Bicycle Racks', 'B 31 EPC', 'Fit Out', 'Exposed   Ceiling', '4-Pipe Fan Coil Air Conditioning', '3.3m Floor To Ceiling Height', 'Full Access Raised Floors', '3 x 13 Person Passenger Lifts', 'Showers', 'Lockers', 'Bicycle Racks', 'B 31 EPC']","['https://www.cbre.co.uk/resources/fileassets/GB-Plus-491230/976e0faa/Relay%20Open%20Plan%20Break%20Out_Photo_1_small.jpg', 'https://www.cbre.co.uk/resources/fileassets/GB-Plus-491230/321f23f8/Relay%20Kitchen_Photo_2_small.jpg', 'https://www.cbre.co.uk/resources/fileassets/GB-Plus-491230/d2cef236/Relay%208%20person%20meeting%20room_Photo_3_small.jpg', 'https://www.cbre.co.uk/resources/fileassets/GB-Plus-491230/61308c84/Relay%20break%20out_Photo_4_small.jpg', 'https://www.cbre.co.uk/resources/fileassets/GB-Plus-491230/4a8bbd3c/Relay%20Phone%20Booths_Photo_5_small.jpg', 'https://www.cbre.co.uk/resources/fileassets/GB-Plus-491230/a0f336fa/Relay%20office%20views_Photo_6_small.jpg']",Lease type New For Rent £49.50/sqft/pa Business Rates £18.47/sqft/pa (estimated for the year ending 2025) Service Charge £12.38/sqft/pa (estimated for the year ending 2024) Lease type New For Rent £49.50/sqft/pa Business Rates £18.47/sqft/pa (estimated for the year ending 2025) Service Charge £12.38/sqft/pa (estimated for the year ending 2024),https://www.cbre.co.uk/property-search/office-space/listings/details/GB-Plus-491230/the-relay-building-1-commercial-street-london-e1-7pt,David Wilson,Dana Henry,David Wilson,Dana Henry,David.t.Wilson@cbre.com,Dana.Henry@cbre.com,The Relay Building 1 Commercial Street  London E1 7PT,For Rent
CBRE,50 Cannon Street   ,50 Cannon Street   London EC4N 6JL, EC4N 6JL,145,London,UK,Office,"50 Cannon Street boasts a prime central location and is situated a short walk from St Pauls, Cannon Street and Bank Underground stations. The area is well served by restaurants, bars and retailers including the independent shops and eateries of Bow Lane, The Ned, Bloomberg Arcade and One New Change shopping centre.



The available fourth floor benefits from a CAT B fit out and high quality office furniture. The floor is configured with open plan workstations, a selection of meeting rooms and private offices, breakout area and reception area.



The office is offered by way of an assignment of the existing lease at £63.50 per sq ft or on a new sublease at a rent of mid £50.00s per sq ft.",,"4,315sqft",,£55/sqft/pa,"['Fit Out', 'VAV Air Conditioning', 'LED Lighting', 'Suspended Metal Tiled Ceiling', 'Full Access Raised Floors', 'Manned Reception', '2x8 person passenger Lifts', 'Showers', 'Bicycle Racks', 'C 74 EPC', 'Fit Out', 'VAV Air Conditioning', 'LED Lighting', 'Suspended Metal Tiled Ceiling', 'Full Access Raised Floors', 'Manned Reception', '2x8 person passenger Lifts', 'Showers', 'Bicycle Racks', 'C 74 EPC']","['https://www.cbre.co.uk/resources/fileassets/GB-Plus-493485/6fd8a361/50%20Cannon%20Street%20-%20Hero%20Shot_Photo_1_small.jpg', 'https://www.cbre.co.uk/resources/fileassets/GB-Plus-493485/b7bd8137/Reception_Photo_2_small.jpg', 'https://www.cbre.co.uk/resources/fileassets/GB-Plus-493485/ed36f6e4/50%20Cannon%20Street%20-%20On%20floor%20reception%20area_Photo_3_small.jpg', 'https://www.cbre.co.uk/resources/fileassets/GB-Plus-493485/9863abd9/50%20Cannon%20Street%20-%20open%20plan%20workstations_Photo_4_small.jpg', 'https://www.cbre.co.uk/resources/fileassets/GB-Plus-493485/51810a78/50%20Cannon%20Street%20-%20open%20plan%20workstations2_Photo_5_small.jpg', 'https://www.cbre.co.uk/resources/fileassets/GB-Plus-493485/4c18bdfa/50%20cannon%20street%20-%20meeting%20room_Photo_6_small.jpg', 'https://www.cbre.co.uk/resources/fileassets/GB-Plus-493485/cbdd828f/50%20Cannon%20Street%20-%20private%20office_Photo_7_small.jpg', 'https://www.cbre.co.uk/resources/fileassets/GB-Plus-493485/2769b802/50%20Cannon%20Street%20-%20breakout_Photo_8_small.jpg']","Lease type Assignment, Sublease For Rent £55/sqft/pa Business Rates £25.49/sqft/pa (estimated for the year ending 2025) Service Charge £13.90/sqft/pa (estimated for the year ending 2024) Lease type Assignment, Sublease For Rent £55/sqft/pa Business Rates £25.49/sqft/pa (estimated for the year ending 2025) Service Charge £13.90/sqft/pa (estimated for the year ending 2024)",https://www.cbre.co.uk/property-search/office-space/listings/details/GB-Plus-493485/50-cannon-street-london-ec4n-6jl,Tom Meijer,Ben Atwell,Tom Meijer,Ben Atwell,tom.meijer@cbre.com,Ben.Atwell@cbre.com,50 Cannon Street   London EC4N 6JL,For Rent
